timestamps,CAN1.OBD2.S01PID11_ThrottlePosition
691.30925,28.11547899
691.32985,28.15572057
691.3502,28.19547377
691.3707,28.23552
691.39915,28.3466727
691.51,28.77975799
691.5305,28.85985044
691.55095,28.93974755
691.57145,29.01984
691.71075,28.74211815
691.73125,28.70124738
691.75175,28.66037661
691.76815,28.62768
691.8378,26.3152445
691.91155,23.86668574
691.93205,23.1860694
691.94845,22.64157633
691.96895,21.96096
691.9937,21.67086904
692.0509,21.0004366
692.10835,20.32707395
692.12875,20.08796868
692.1492,19.84827736
692.1697,19.608
692.309,19.608
692.3295,19.608
692.35,19.608
692.37045,19.608
692.39935,19.55155865
692.51,19.33546052
692.53045,19.29552191
692.55095,19.25548566
692.57125,19.21584
692.7105,21.41418565
692.73105,21.73860937
692.7515,22.06145439
692.9113,24.58422377
692.932,24.91101554
692.9483,25.16834434
692.9687,25.4904
693.01805,26.06810436
693.0509,26.45265528
693.1121,27.16907893
693.12875,27.3639883
693.1408,27.50504884
693.14895,27.60045493
693.1697,27.84336
693.32925,29.71342111
693.37045,30.19632
693.39955,30.2532228
693.50955,30.46831928
693.53015,30.50860099
693.5505,30.54839384
693.571,30.58848
693.7103,30.31636101
693.7308,30.27631478
693.7515,30.23587786
693.77175,30.19632
693.9316,29.56550968
694.0506,29.09590424
694.11215,28.85301168
694.1326,28.77231058
694.16515,28.64385968
694.16925,28.62768
694.30855,28.89979899
694.32905,28.93984522
694.3495,28.97979377
694.37,29.01984
694.39975,28.8454924
694.5298,28.08334434
694.55025,27.96349868
694.57075,27.84336
694.71005,28.11514054
694.73055,28.15513696
694.7512,28.19542603
694.77175,28.23552
694.911,28.23552
694.95185,28.23552
694.97235,28.23552
695.11165,28.23552
695.1321,28.23552
695.1526,28.23552
695.1895,28.23552
695.3329,28.23552
695.3493,28.23552
695.3699,28.23552
695.39995,28.17681809
695.50905,27.96369403
695.5298,27.92315943
695.55005,27.88360157
695.57065,27.84336
695.7303,27.53133237
695.7508,27.49126618
695.7713,27.4512
695.91105,27.4512
695.93135,27.4512
695.97235,27.4512
696.04995,27.4512
696.1114,27.4512
696.1524,27.4512
696.16875,27.4512
696.21405,27.36271863
696.31215,27.17110664
696.32855,27.13907365
696.3534,27.09053585
696.4001,26.99931996
696.51305,26.77870249
696.52935,26.74686482
696.5498,26.70692124
696.5703,26.66688
696.7096,26.66688
696.75085,26.66688
696.7712,26.66688
696.9309,26.66688
696.95135,26.66688
696.97185,26.66688
697.0497,26.51510443
697.11115,26.39530213
697.13165,26.35533554
697.173,26.27472
697.2382,26.27472
697.31195,26.27472
697.3529,26.27472
697.36955,26.27472
697.4003,26.27472
697.5291,26.27472
697.5497,26.27472
697.57005,26.27472
697.70935,26.00280418
697.72985,25.96278785
697.77095,25.88256
697.91015,25.33857722
697.95115,25.17835241
697.97165,25.09824
698.11095,24.9621805
698.1317,24.94191321
698.1519,24.92218311
698.26255,24.81410714
698.3117,24.7661005
698.3322,24.74607739
698.3529,24.72585893
698.37315,24.70608
698.40045,24.6516521
698.51275,24.42776004
698.5493,24.35489045
698.56985,24.31392
698.70915,24.04180101
698.72985,24.00136408
698.7501,23.96180623
698.7706,23.92176
698.90995,23.64961112
698.93045,23.60957486
698.9509,23.56963625
698.9714,23.5296
699.04925,23.07336604
699.1107,22.71324302
699.1518,22.47237962
699.17215,22.35312
699.28685,22.12677328
699.3321,22.03747782
699.35245,21.99731953
699.40065,21.9022026
699.51225,21.68197336
699.5327,21.64161773
699.5532,21.60116344
699.5696,21.5688
699.713,21.5688
699.7499,21.5688
699.77035,21.5688
699.9302,20.94442972
699.95085,20.86377131
699.97115,20.78448
700.0531,19.8239566
700.1105,19.15118
700.13095,18.91148868
700.1719,18.43152
700.31125,18.97581777
700.31145,18.97659896
700.3522,19.13576749
700.3727,19.21584
700.40085,19.18806118
700.512,19.07837677
700.5325,19.05814708
700.55295,19.03796672
700.7128,18.88022446
700.73325,18.86004411
700.7701,18.82368
700.90945,18.27951773
700.95045,18.11941258
700.97095,18.03936
701.05315,17.95912216
701.13085,17.8832769
701.1512,17.86341267
701.311,17.70742719
701.3315,17.68741653
701.3356,17.6834144
701.3727,17.6472
701.40105,17.6472
701.5118,17.6472
701.53225,17.6472
701.55275,17.6472
701.57325,17.6472
701.71255,17.6472
701.733,17.6472
701.7494,17.6472
701.7699,17.6472
701.9092,17.37514876
701.92975,17.33501486
701.9502,17.29507625
701.9707,17.25504
702.05265,17.25504
702.11,17.25504
702.13045,17.25504
702.151,17.25504
702.17145,17.25504
702.3111,17.25504
702.33125,17.25504
702.3517,17.25504
702.35995,17.25504
702.37245,17.25504
702.40135,17.36806343
702.51155,17.79903856
702.532,17.87901535
702.573,18.03936
702.7123,18.59423951
702.7329,18.67629635
702.75325,18.75735736
702.7699,18.82368
702.9131,18.68374152
702.9295,18.66771505
702.9502,18.64748651
703.0524,18.54761421
703.1099,18.49142383
703.13025,18.47153732
703.151,18.45125993
703.1712,18.43152
703.3105,18.70357124
703.331,18.74360749
703.35165,18.78393669
703.372,18.82368
703.3843,18.82368
703.4014,18.82368
703.5113,18.82368
703.532,18.82368
703.5523,18.82368
703.57275,18.82368
703.7121,18.82368
703.73255,18.82368
703.75305,18.82368
703.76955,18.82368
703.91335,19.38563922
703.93335,19.46379767
703.94975,19.52788759
703.97025,19.608
704.0523,19.608
704.11365,19.608
704.13,19.608
704.1505,19.608
704.171,19.608
704.3103,20.15223799
704.3308,20.23233044
704.35125,20.31222755
704.37175,20.39232
704.4016,20.39232
704.40865,20.39232
704.5111,20.39232
704.53155,20.39232
704.55205,20.39232
704.57295,20.39232
704.71195,20.66439507
704.7323,20.70422764
704.7528,20.74435382
704.7733,20.78448
704.91265,21.06230154
704.9331,21.10307262
704.9536,21.14394339
704.97,21.17664
705.05195,20.53708752
705.08895,20.2483329
705.1093,20.08951785
705.12975,19.92992239
705.15045,19.76837588
705.17075,19.60995104
705.171,19.608
705.3103,17.43321471
705.31825,17.30909739
705.33055,17.11706681
705.35105,16.79701585
705.37195,16.47072
705.4018,16.52914763
705.51085,16.74259933
705.5313,16.78262764
705.55185,16.82285169
705.5723,16.86288
705.7116,17.13499899
705.7321,17.17504522
705.7528,17.21548214
705.77305,17.25504
705.9124,16.97721846
705.93285,16.93644738
705.9534,16.89547693
705.96975,16.86288
706.0517,17.02292737
706.1133,17.14323143
706.1339,17.18346299
706.15005,17.21500375
706.17055,17.25504
706.3098,17.25504
706.3303,17.25504
706.34265,17.25504
706.3508,17.25504
706.3713,17.25504
706.402,17.13512653
706.5106,16.71093753
706.5311,16.63086502
706.55185,16.54981602
706.5721,16.47072
706.71135,17.28678396
706.73185,17.40692264
706.75235,17.52706132
706.77285,17.6472
706.91215,18.48057739
706.93265,18.60322087
706.95315,18.72586435
706.9695,18.82368
707.05145,19.78396422
707.11295,20.50461681
707.13345,20.74483434
707.15005,20.93935195
707.1703,21.17664
707.3096,22.26511598
707.3301,22.42530088
707.3507,22.58626718
707.367,22.71363371
707.37105,22.74528
707.4023,22.92819045
707.51035,23.56062161
707.5311,23.68207415
707.55135,23.80060012
707.57205,23.92176
707.71115,23.64976072
707.7316,23.60977233
707.7521,23.56968616
707.7726,23.5296
707.9122,23.5296
707.9324,23.5296
707.9529,23.5296
707.9734,23.5296
708.05125,23.5296
708.1127,23.5296
708.1332,23.5296
708.1498,23.5296
708.17005,23.5296
708.31345,22.96948303
708.32985,22.90542502
708.35035,22.82535251
708.37085,22.74528
708.3913,22.70533145
708.40235,22.68374555
708.51015,22.47316101
708.53085,22.43272408
708.55125,22.39287321
708.5716,22.35312
708.7109,22.08100101
708.7314,22.04095478
708.75185,22.00100623
708.77235,21.96096
708.9117,21.96096
708.9323,21.96096
708.95285,21.96096
708.97315,21.96096
709.051,21.96096
709.1127,21.96096
709.13295,21.96096
709.15345,21.96096
709.1698,21.96096
709.31325,22.52127227
709.3337,22.60114948
709.3501,22.66520749
709.3706,22.74528
709.4026,22.74528
709.41565,22.74528
709.514,22.74528
709.53035,22.74528
709.5509,22.74528
709.57135,22.74528
709.71065,22.74528
709.73115,22.74528
709.75165,22.74528
709.7723,22.74528
709.91145,22.74528
709.93195,22.74528
709.95245,22.74528
709.97295,22.74528
710.05075,22.89726031
710.1122,23.01730132
710.13295,23.05783592
710.1532,23.09739377
710.1737,23.13744
710.313,22.85964754
710.33345,22.81886609
710.354,22.77788522
710.37035,22.74528
710.4027,22.11348837
710.44,21.38502382
710.5099,20.01988518
710.53015,19.6244051
710.55065,19.22404255
710.57115,18.82368
710.71045,18.82368
710.7309,18.82368
710.7514,18.82368
710.77215,18.82368
710.91125,18.82368
710.93185,18.82368
710.9522,18.82368
710.9727,18.82368
711.05055,18.82368
711.11215,18.82368
711.1325,18.82368
711.15325,18.82368
711.17345,18.82368
711.31295,21.32676531
711.33325,21.69101356
711.35375,22.05885047
711.37015,22.35312
711.40305,22.41738931
711.46455,22.53752799
711.51355,22.63324824
711.5299,22.66518755
711.5504,22.70523377
711.5709,22.74528
711.7102,23.01739899
711.7307,23.05744522
711.75115,23.09739377
711.77165,23.13744
711.911,22.59314223
711.93145,22.51326502
711.95195,22.43319251
711.97245,22.35312
712.0503,22.80924036
712.11215,23.17161729
712.13225,23.28938247
712.15275,23.40949124
712.17325,23.5296
712.25925,23.70110145
712.31255,23.80739246
712.333,23.84817391
712.3535,23.88905507
712.3699,23.92176
712.40315,23.72690092
712.5133,23.08137528
712.5339,22.96065056
712.5504,22.86395357
712.57065,22.74528
712.70995,23.01672292
712.73045,23.05666965
712.75095,23.09661639
712.7719,23.13744
712.9109,22.86536493
712.9315,22.82504301
712.95175,22.78540618
712.97225,22.74528
713.05005,22.44131937
713.1115,22.20123736
713.13205,22.12094956
713.1525,22.04105245
713.173,21.96096
713.28365,21.09742758
713.31255,20.87188681
713.3328,20.71385218
713.3533,20.55386651
713.374,20.39232
713.4033,20.27540025
713.51305,19.83745001
713.53355,19.7556461
713.54995,19.69020296
713.57055,19.608
713.71435,19.608
713.7302,19.608
713.7507,19.608
713.75905,19.608
713.7712,19.608
713.91055,19.33585112
713.931,19.29591251
713.9515,19.25587625
713.972,19.21584
714.05395,19.05575277
714.1113,18.94372101
714.1318,18.90367478
714.15225,18.86372623
714.17275,18.82368
714.3123,18.82368
714.33255,18.82368
714.35305,18.82368
714.37375,18.82368
714.4035,18.76429206
714.51305,18.54560472
714.53335,18.50508119
714.5538,18.46425822
714.5702,18.43152
714.7136,18.43152
714.73,18.43152
714.7507,18.43152
714.7712,18.43152
714.78325,18.43152
714.9103,18.43152
714.9308,18.43152
714.95125,18.43152
714.97195,18.43152
715.05375,18.43152
715.11105,18.43152
715.11925,18.43152
715.13155,18.43152
715.1523,18.43152
715.17265,18.43152
715.31185,18.43152
715.3323,18.43152
715.3528,18.43152
715.3733,18.43152
715.40365,18.43152
715.5126,18.43152
715.53335,18.43152
715.5372,18.43152
715.55355,18.43152
715.57405,18.43152
715.71335,18.43152
715.73385,18.43152
715.7502,18.43152
715.77075,18.43152
715.91005,18.43152
715.93055,18.43152
715.95105,18.43152
715.97155,18.43152
716.0535,18.11134553
716.11085,17.88728201
716.13135,17.80718956
716.1518,17.72729245
716.1723,17.6472
716.3116,17.6472
716.33205,17.6472
716.35305,17.6472
716.3731,17.6472
716.40385,17.6472
716.5125,17.6472
716.53285,17.6472
716.55335,17.6472
716.56155,17.6472
716.57385,17.6472
716.7131,17.36950725
716.7336,17.32862609
716.75415,17.28764522
716.7705,17.25504
716.9139,17.25504
716.9306,17.25504
716.9508,17.25504
716.9713,17.25504
717.05325,17.25504
717.1106,17.25504
717.1311,17.25504
717.1517,17.25504
717.17205,17.25504
717.25825,17.25504
717.3116,17.25504
717.33185,17.25504
717.35235,17.25504
717.3728,17.25504
717.40415,17.19381382
717.5121,16.98298876
717.5326,16.94295251
717.5531,16.90291625
717.5736,16.86288
717.7129,16.86288
717.7334,16.86288
717.7539,16.86288
717.7704,16.86288
717.9137,17.42232777
717.9342,17.50236042
717.9506,17.56638654
717.9713,17.6472
718.05315,17.80729125
718.11035,17.91916932
718.13085,17.95926548
718.15135,17.99936164
718.1718,18.03936
718.28345,18.25741112
718.31115,18.31150888
718.33185,18.35193574
718.3521,18.39148375
718.3726,18.43152
718.40425,18.12238267
718.5119,17.07092503
718.5324,16.8706939
718.55285,16.67095113
718.57335,16.47072
718.71265,16.47072
718.73315,16.47072
718.75375,16.47072
718.77435,16.47072
718.91345,16.47072
718.9342,16.47072
718.95035,16.47072
718.97085,16.47072
719.0365,16.47072
719.05275,16.47072
719.11425,16.47072
719.13075,16.47072
719.1511,16.47072
719.1716,16.47072
719.3109,16.47072
719.33135,16.47072
719.3519,16.47072
719.37235,16.47072
719.40445,16.72148367
719.5119,17.56087793
719.53215,17.71906996
719.55275,17.87999618
719.57315,18.03936
719.71245,19.67248072
719.7329,19.91223175
719.75345,20.15315516
719.77385,20.39232
719.9132,20.94782187
719.93395,21.03053922
719.9542,21.11126339
719.9706,21.17664
720.05255,21.17664
720.06075,21.17664
720.114,21.17664
720.1304,21.17664
720.15085,21.17664
720.17175,21.17664
720.3109,21.17664
720.3313,21.17664
720.35165,21.17664
720.3721,21.17664
720.4046,21.17664
720.5114,21.17664
720.5319,21.17664
720.55265,21.17664
720.5729,21.17664
720.7122,20.90452101
720.73285,20.86418176
720.7532,20.82442855
720.77365,20.78448
720.913,20.51233112
720.9337,20.47190426
720.95395,20.43235625
720.97445,20.39232
721.05255,20.39232
721.0851,20.39232
721.11375,20.39232
721.1344,20.39232
721.15065,20.39232
721.1711,20.39232
721.31475,20.39232
721.3309,20.39232
721.3514,20.39232
721.3719,20.39232
721.4048,20.39232
721.5112,20.39232
721.5317,20.39232
721.55215,20.39232
721.57265,20.39232
721.7124,20.39232
721.73245,20.39232
721.75295,20.39232
721.7734,20.39232
721.913,20.11968287
721.93325,20.08013486
721.95375,20.04009861
721.9742,20.00016
722.0522,20.00016
722.1095,20.00016
722.11365,20.00016
722.134,20.00016
722.1545,20.00016
722.1709,20.00016
722.3143,20.00016
722.33095,20.00016
722.35115,20.00016
722.37165,20.00016
722.405,20.13029469
722.51095,20.54372107
722.53145,20.62371391
722.55195,20.70370675
722.57265,20.78448
722.71235,21.33014486
722.7322,21.40767849
722.7527,21.487751
722.77345,21.5688
722.9125,21.02499698
722.933,20.94482465
722.9535,20.86465233
722.974,20.78448
723.05185,20.47437684
723.1133,20.22960049
723.1338,20.14794198
723.134,20.14714531
723.1545,20.06548681
723.1709,20.00016
723.31405,19.72038076
723.33455,19.68031458
723.35095,19.64826163
723.37155,19.608
723.4052,19.41069847
723.51075,18.7918225
723.53125,18.67162394
723.5517,18.55171855
723.5722,18.43152
723.71175,17.88630528
723.73195,17.80738491
723.7525,17.72709711
723.77295,17.6472
723.9123,17.91934888
723.9328,17.95938514
723.95325,17.99932375
723.97375,18.03936
724.0516,18.03936
724.11305,18.03936
724.13375,18.03936
724.15405,18.03936
724.15815,18.03936
724.17475,18.03936
724.31395,17.76148435
724.33435,17.72076119
724.3507,17.68812278
724.3712,17.6472
724.40535,17.71391115
724.4781,17.85602642
724.5146,17.92732824
724.531,17.95936522
724.55195,18.00029051
724.57195,18.03936
724.7117,18.03936
724.73175,18.03936
724.7402,18.03936
724.75225,18.03936
724.7727,18.03936
724.9121,18.03936
724.9328,18.03936
724.95305,18.03936
724.97365,18.03936
725.05135,18.19122061
725.11285,18.31141917
725.1334,18.35158308
725.1538,18.39145382
725.1743,18.43152
725.31385,20.09956962
725.3341,20.3416191
725.35455,20.58605919
725.37115,20.78448
725.4056,20.85184431
725.50205,21.04044482
725.51435,21.06449651
725.53075,21.09656545
725.55125,21.13665161
725.5717,21.17664
725.71125,20.90410052
725.7315,20.86455251
725.752,20.82451625
725.7725,20.78448
725.9118,22.41678741
725.9323,22.65700494
725.9528,22.89722247
725.9733,23.13744
726.05115,22.68120604
726.1126,22.32108302
726.13305,22.20123736
726.1538,22.07963357
726.17405,21.96096
726.31335,22.77711371
726.334,22.89810131
726.3543,23.01703829
726.37485,23.13744
726.40575,23.13744
726.51415,23.13744
726.5266,23.13744
726.5346,23.13744
726.551,23.13744
726.5715,23.13744
726.6739,23.13744
726.7149,23.13744
726.73125,23.13744
726.7518,23.13744
726.77225,23.13744
726.91175,23.13744
726.9321,23.13744
726.9527,23.13744
726.97305,23.13744
727.0509,23.44159598
727.11235,23.68167799
727.13285,23.76177044
727.15335,23.84186289
727.1738,23.92176
727.3131,23.92176
727.33365,23.92176
727.3541,23.92176
727.3746,23.92176
727.4059,23.98417855
727.5139,24.19955246
727.5344,24.24043362
727.5549,24.28131478
727.57125,24.31392
727.6983,25.55486466
727.71465,25.7145612
727.73105,25.8747461
727.75155,26.07497724
727.772,26.27472
727.91135,26.27472
727.93185,26.27472
727.95235,26.27472
727.9728,26.27472
728.05475,26.75426507
728.11215,27.09015143
728.13285,27.21128117
728.1531,27.32977767
728.17385,27.4512
728.31285,27.72307152
728.33345,27.76336327
728.35385,27.80326384
728.37435,27.84336
728.4061,27.90667594
728.5137,28.12125217
728.53415,28.16203362
728.555,28.20361275
728.571,28.23552
728.71445,25.43674627
728.72265,25.2767606
728.7308,25.11775045
728.73495,25.03678209
728.7513,24.71778627
728.772,24.31392
728.8868,21.62012984
728.9111,21.04992862
728.93175,20.5653749
728.9521,20.0878607
728.97255,19.608
729.05455,19.44785498
729.1119,19.33585112
729.1324,19.29581486
729.15285,19.25587625
729.17335,19.21584
729.31265,19.21584
729.3334,19.21584
729.35365,19.21584
729.37435,19.21584
729.4063,19.27831575
729.5134,19.48774151
729.5339,19.52782767
729.5544,19.56791384
729.5749,19.608
729.7142,21.55254725
729.73495,21.84220522
729.7511,22.06764986
729.77155,22.35312
729.91115,23.44366853
729.915,23.47374454
729.93135,23.60146996
729.9521,23.76356797
729.97235,23.92176
730.0543,23.92176
730.1119,23.92176
730.13215,23.92176
730.15265,23.92176
730.1731,23.92176
730.24685,23.48966139
730.3124,23.10560629
730.33315,22.98403279
730.3534,22.86538876
730.3739,22.74528
730.4065,22.87255144
730.5132,23.28911164
730.5338,23.36953469
730.5542,23.44917694
730.5748,23.5296
730.7142,23.5296
730.73445,23.5296
730.7549,23.5296
730.7716,23.5296
730.91475,23.80951874
730.93525,23.84960491
730.95165,23.88167384
730.97215,23.92176
731.0501,23.92176
731.0543,23.92176
731.11145,23.92176
731.1319,23.92176
731.1524,23.92176
731.1729,23.92176
731.3122,23.92176
731.3327,23.92176
731.35315,23.92176
731.37365,23.92176
731.40665,23.66390137
731.51295,22.83328402
731.5255,22.73521961
731.5336,22.67192703
731.55395,22.51291421
731.5744,22.35312
731.67275,20.816509
731.71395,20.17280414
731.7342,19.85642008
731.7547,19.53613004
731.7752,19.21584
731.91455,19.21584
731.935,19.21584
731.9514,19.21584
731.97185,19.21584
732.05385,19.21584
732.11525,19.21584
732.1317,19.21584
732.15215,19.21584
732.1729,19.21584
732.31195,18.67257875
732.33245,18.5924863
732.35295,18.51239384
732.37365,18.43152
732.40685,18.30167994
732.5129,17.88693481
732.5332,17.80754465
732.55415,17.72561245
732.5742,17.6472
732.69715,17.40702031
732.7135,17.37508101
732.734,17.33503478
732.75445,17.29508623
732.77495,17.25504
732.9143,17.25504
732.93505,17.25504
732.95525,17.25504
732.97165,17.25504
733.0536,17.25504
733.11505,17.25504
733.13145,17.25504
733.15195,17.25504
733.17255,17.25504
733.3117,17.25504
733.3322,17.25504
733.3527,17.25504
733.3691,17.25504
733.3732,17.25504
733.40705,17.25504
733.5125,17.25504
733.53295,17.25504
733.5535,17.25504
733.57395,17.25504
733.71325,16.98298876
733.73375,16.94295251
733.7542,16.9030139
733.77475,16.86288
733.91405,16.86288
733.93455,16.86288
733.95525,16.86288
733.9714,16.86288
734.05335,16.86288
734.11495,16.86288
734.1353,16.86288
734.1517,16.86288
734.1722,16.86288
734.3115,16.86288
734.3322,16.86288
734.3527,16.86288
734.37295,16.86288
734.39345,16.86288
734.40725,16.86288
734.51225,16.86288
734.53295,16.86288
734.55325,16.86288
734.5737,16.86288
734.71325,16.86288
734.73355,16.86288
734.754,16.86288
734.7746,16.86288
734.91385,16.59079091
734.9343,16.55083241
734.95485,16.51067851
734.9753,16.47072
735.05315,16.47072
735.1146,16.47072
735.1351,16.47072
735.1516,16.47072
735.17195,16.47072
735.31535,16.47072
735.33175,16.47072
735.35225,16.47072
735.3727,16.47072
735.40795,16.47072
735.41805,16.47072
735.51205,16.47072
735.5325,16.47072
735.553,16.47072
735.5735,16.47072
735.7128,16.47072
735.7333,16.47072
735.75375,16.47072
735.77425,16.47072
735.9136,16.47072
735.93405,16.47072
735.9548,16.47072
735.97505,16.47072
736.0529,16.47072
736.11435,16.47072
736.13485,16.47072
736.1555,16.47072
736.17175,16.47072
736.31515,16.47072
736.3356,16.47072
736.352,16.47072
736.3725,16.47072
736.40825,16.47072
736.44215,16.47072
736.51195,16.47072
736.5323,16.47072
736.55275,16.47072
736.5733,16.47072
736.71255,16.47072
736.7332,16.47072
736.75365,16.47072
736.77405,16.47072
736.91335,16.47072
736.93385,16.47072
736.9543,16.47072
736.9748,16.47072
737.0527,16.47072
737.1141,16.47072
737.1346,16.47072
737.1551,16.47072
737.1756,16.47072
737.3149,16.47072
737.33535,16.47072
737.35195,16.47072
737.37225,16.47072
737.4086,16.47072
737.4665,16.47072
737.51565,16.47072
737.53205,16.47072
737.55255,16.47072
737.57325,16.47072
737.71235,16.47072
737.7328,16.47072
737.7533,16.47072
737.7738,16.47072
737.9131,16.47072
737.93385,16.47072
737.9543,16.47072
737.9746,16.47072
738.05245,16.47072
738.1139,16.47072
738.1344,16.47072
738.15485,16.47072
738.17535,16.47072
738.31465,16.47072
738.3354,16.47072
738.35575,16.47072
738.372,16.47072
738.40835,16.47072
738.49085,16.47072
738.5154,16.47072
738.5318,16.47072
738.5523,16.47072
738.5728,16.47072
738.7121,16.47072
738.7327,16.47072
738.75305,16.47072
738.77355,16.47072
738.9129,16.47072
738.9334,16.47072
738.95385,16.47072
738.97435,16.47072
739.0522,16.47072
739.11365,16.47072
739.13415,16.47072
739.15485,16.47072
739.1751,16.47072
739.31445,16.47072
739.3349,16.47072
739.3554,16.47072
739.37175,16.47072
739.4082,16.47072
739.5152,16.47072
739.51545,16.47072
739.53595,16.47072
739.55205,16.47072
739.57255,16.47072
739.71185,16.47072
739.73285,16.47072
739.75285,16.47072
739.7733,16.47072
739.9129,16.47072
739.93315,16.47072
739.9536,16.47072
739.9741,16.47072
740.0521,16.47072
740.1137,16.47072
740.1339,16.47072
740.1544,16.47072
740.17515,16.47072
740.3142,16.47072
740.3348,16.47072
740.35515,16.47072
740.37565,16.47072
740.4088,16.47072
740.51495,16.47072
740.5355,16.47072
740.53955,16.47072
740.55185,16.47072
740.5726,16.47072
740.7157,16.47072
740.73215,16.47072
740.7526,16.47072
740.7731,16.47072
740.9124,16.47072
740.9329,16.47072
740.9534,16.47072
740.9739,16.47072
741.05585,16.47072
741.1132,16.47072
741.1337,16.47072
741.1542,16.47072
741.17465,16.47072
741.31395,16.47072
741.33445,16.47072
741.3551,16.47072
741.3754,16.47072
741.4086,16.47072
741.51495,16.47072
741.5352,16.47072
741.5557,16.47072
741.5639,16.47072
741.57235,16.47072
741.7155,16.47072
741.7319,16.47072
741.75235,16.47072
741.77285,16.47072
741.9122,16.74286888
741.93285,16.78319809
741.9534,16.82333199
741.97365,16.86288
742.0556,16.86288
742.11295,16.86288
742.13345,16.86288
742.15395,16.86288
742.17465,16.86288
742.31415,16.86288
742.33445,16.86288
742.35485,16.86288
742.3752,16.86288
742.40875,16.86288
742.5145,16.86288
742.535,16.86288
742.55545,16.86288
742.57595,16.86288
742.5885,16.86288
742.7155,16.86288
742.73575,16.86288
742.75215,16.86288
742.7726,16.86288
742.91605,16.86288
742.93245,16.86288
742.9529,16.86288
742.97355,16.86288
743.05535,16.86288
743.1127,16.86288
743.1332,16.86288
743.1537,16.86288
743.17415,16.86288
743.3135,16.86288
743.334,16.86288
743.35445,16.86288
743.37495,16.86288
743.40895,16.86288
743.51425,16.86288
743.53475,16.86288
743.55525,16.86288
743.5757,16.86288
743.6126,16.86288
743.71505,16.86288
743.7355,16.86288
743.756,16.86288
743.7724,16.86288
743.91595,16.86288
743.9322,16.86288
743.95285,16.86288
743.9732,16.86288
744.0551,16.86288
744.11275,16.86288
744.13295,16.86288
744.1537,16.86288
744.17395,16.86288
744.31325,17.13493124
744.33375,17.17496749
744.35445,17.21539434
744.37475,17.25504
744.40915,17.25504
744.514,17.25504
744.5345,17.25504
744.555,17.25504
744.57565,17.25504
744.63695,17.25504
744.7148,17.25504
744.73525,17.25504
744.7558,17.25504
744.77625,17.25504
744.91575,17.25504
744.93605,17.25504
744.9526,17.25504
744.97295,17.25504
745.0549,17.25504
745.11225,17.25504
745.13275,17.25504
745.15325,17.25504
745.1737,17.25504
745.31305,16.98289112
745.3335,16.94295251
745.354,16.90291625
745.3745,16.86288
745.4093,16.93077636
745.5138,17.13466054
745.5343,17.17465696
745.55475,17.21455582
745.5755,17.25504
745.66155,17.25504
745.71455,17.25504
745.73505,17.25504
745.7558,17.25504
745.776,17.25504
745.91535,17.25504
745.93585,17.25504
745.9566,17.25504
745.97275,17.25504
746.05465,17.41502956
746.11615,17.53516824
746.13275,17.56759592
746.153,17.60715377
746.1735,17.6472
746.3128,17.37508101
746.33325,17.33513245
746.35375,17.29508623
746.37425,17.25504
746.4095,17.25504
746.51355,17.25504
746.53405,17.25504
746.5548,17.25504
746.575,17.25504
746.68565,17.25504
746.71435,17.25504
746.7348,17.25504
746.7553,17.25504
746.7758,17.25504
746.9151,17.25504
746.9356,17.25504
746.9561,17.25504
746.97275,17.25504
747.0544,17.25504
747.1159,17.25504
747.13635,17.25504
747.15275,17.25504
747.17325,17.25504
747.31255,17.25504
747.33305,17.25504
747.35375,17.25504
747.374,17.25504
747.4097,17.25504
747.5133,17.25504
747.5338,17.25504
747.5543,17.25504
747.5748,17.25504
747.71015,17.25504
747.7141,17.25504
747.73505,17.25504
747.75505,17.25504
747.77555,17.25504
747.9149,17.25504
747.93535,17.25504
747.95585,17.25504
747.9764,17.25504
748.0542,17.25504
748.1159,17.25504
748.13615,17.25504
748.15255,17.25504
748.173,17.25504
748.3164,17.25504
748.3328,17.25504
748.3533,17.25504
748.3738,17.25504
748.4099,17.25504
748.5131,17.25504
748.53375,17.25504
748.55405,17.25504
748.57455,17.25504
748.71385,17.25504
748.73435,17.25504
748.7346,17.25504
748.75485,17.25504
748.7753,17.25504
748.91465,17.25504
748.93515,17.25504
748.95565,17.25504
748.97635,17.25504
749.0542,17.25504
749.11545,17.25504
749.1359,17.25504
749.1564,17.25504
749.17275,17.25504
749.31615,17.25504
749.3369,17.25504
749.35305,17.25504
749.37355,17.25504
749.41005,17.25504
749.51335,17.25504
749.5335,17.25504
749.55405,17.25504
749.5746,17.25504
749.7139,17.25504
749.7341,17.25504
749.7546,17.25504
749.75885,17.25504
749.7751,17.25504
749.91455,17.25504
749.9349,17.25504
749.95565,17.25504
749.9759,17.25504
750.0537,17.25504
750.1152,17.25504
750.1358,17.25504
750.15615,17.25504
750.17255,17.25504
750.31595,17.25504
750.3367,17.25504
750.3528,17.25504
750.37355,17.25504
750.41025,17.25504
750.51275,17.25504
750.5331,17.25504
750.5536,17.25504
750.57405,17.25504
750.6929,17.25504
750.7134,17.25504
750.73385,17.25504
750.75435,17.25504
750.77485,17.25504
750.9142,17.25504
750.93465,17.25504
750.95515,17.25504
750.97565,17.25504
751.0535,17.25504
751.11495,17.25504
751.1356,17.25504
751.15595,17.25504
751.1766,17.25504
751.31595,17.25504
751.3362,17.25504
751.3567,17.25504
751.3731,17.25504
751.41045,17.25504
751.5165,17.25504
